Node ID,Language,NUMBER_FOLLOWERS,Node Label,IS_VERIFIED,LOCATION,IS_NEWS_AGENCY,TWEET_COUNT
937463039024082945,en,201,queen_tammmy,0,"Maryland, USA",,1
1258083159335469056,zxx,938,patport55377808,0,,,1
626669493,en,11,mohsin4896,0,,,1
198379446,en,2624,oscura56,0,,,1
758123917806534656,en,9330,KurtSchingoethe,0,United States,,1
72842277,en,40506,deborahblum,1,"Cambridge, MA",,1
1260881050005315586,en,314056,zhang_heqing,1,Pakistan,,1
809816438345203712,en,2375,daisey1016,0,"Alafaya, FL",,2
2966041852,en,1563,Marpa62,0,"Pas-de-Calais, Nord-Pas-de-Calais",,1
15089566,en,893,mareyamusic,0,San Diego,,3
15582106,en,2634,prpeep,0,"Bethlehem, Pennsylvania",,12
1581817478811992064,en,1219,HtownWrapper,0,"Houston, Texas USA",,5
4069841354,en,5577,DwightEvansPA,1,"Philadelphia, PA",,1
1475892797219786758,en,1665,chastuffashton,0,,,1
1206284686894305280,en,395,CalebCu93675597,0,,,6
1230271051,zxx,3116,SkonieSkoop,0,"Wilmington, DE",,5
75913562,en,878,messblog,0,Brasil,,1
460034029,en,298,Foto115,0,"New York, NY",,2
65572289,en,3328,Wangenstein,0,"San Diego, CA",,5
1300945465580695552,en,1238,dschneier_04,0,Free State of Florida,,1
1511077658444148748,en,735,senoritablondie,0,"Boston, MA",,14
1586169435341344770,en,250,SpincycleMT,0,Montana,,2
119072336,en,1152,jblosser13,0,"Colorado, USA",,14
1489162673338077184,en,40,nickjantaylorh2,0,"East Midlands, England",,2
407055170,en,1796,RuralHomeCareBG,0,"Bruce,Grey,Huron,Perth ON",,2
1330911446440554496,en,7310,br00t4c,0,,,29
1519798167704944643,en,80,Rebecca21298165,0,,,1
1480988831314817030,en,26,BewitchedZil,0,BCZ Offices,,1
1396194434405048323,en,283,Julez_TrueCrime,0,The Moon ,,1
13283002,en,820,HunterRay,0,Land of the Free,,2
931000562,en,4368,LdicassioLorri,0,United States,,5
3104088627,en,4078,rwaller73,0,"South Charleston, WV",,1
1511889267273854976,en,792,Dragonf65268814,0,"British Columbia, Canada",,1
1539153425916739586,en,305,13CookieTote,0,"Texas, USA",,1
1558254682908286976,en,111,JeffAbb53120980,0,,,1
448590097,en,950,BizzMacc,0,GRrrrrrr Bad Dawg,,20
370493987,en,900,VCradier,0,Texas,,1
60693203,en,73056,BrookingsEcon,1,"Washington, DC",,4
1491748862813429765,en,401,Churuguara68_v2,0,...en la Matria y en la Patria,,2
1359581517119426561,en,19,simplestockdata,0,,,2
25553371,en,1911,dublin_erik,0,"Dublin, Ohio",,6
458825200,en,3458,WANDTVDoug,1,"Decatur, Illinois",,5
1518711200972001280,en,36,Tiff14874958,0,,,2
728404801445371905,en,5306,LocalPoliticsis,0,"Massachusetts, USA",,2
993118305622769665,en,870,Javinorr527,0,,,4
891058415195303939,en,630,DarkPenguinEFB,0,Ontario,,1
1265089868,en,586,TMeder2,0,,,8
3285726511,en,260,veganmcser,0,,,2
1473183097004953603,en,2169,ranaway22337105,0,,,2
1511384351770042373,en,6,Bxg_Blxck,0,"In your mind, rent free",,1
231167865,en,325,aheredir,0,"Manizales, Colombia",,1
24759928,en,776,CitiBE,0,,,15
91882544,en,3162764,DineshDSouza,1,United States,,5
83894904,,18547,ThePlainDealer,1,"Cleveland, OH",1,0
2149414262,,10275,OhioPoliticsNow,0,"Columbus, Ohio",1,0
1079075425819680769,en,4112,kristiwelshies,0,,,2
147256119,en,823,gabe_aguilar03,0,,,7
4819843066,en,2968,TammyRRay2,0,"Cleveland, OH",,2
182263895,en,271,SPABLO78,0,mexico,,1
273631657,en,2346,mirovira75,0,Barcelona,,1
1543404255054381057,en,2063,Not_ADemocracy,0,,,3
1305607384358727680,en,2233,Anishinaabeotch,0,KKK-anada,,4
1480562620755292165,en,1822,DisclosureUAP,0,,,1
1529268459732885507,en,432,Robert_Booska,0,Missouri,,3
2341184444,en,44,mrscyimsofly,0,,,1
1488923042751336455,en,10214,breezynsaucy22,0,"New Mexico, USA",,1
352857630,en,277,katieliza92,0,,,1
1573442541357355025,en,62,DanaWhitten20,0,,,2
1260829732607791104,en,797,JulienM__,0,,,8
120845723,en,1122,That_Guy_JC,0,"Tampa, FL",,1
1626054510815887360,en,21,JeromeEll,0,MAGA Country,,3
905821841159225344,en,1952,Mizhap23,0,United States,,6
3021630315,en,2949,OhioGanja,0,in my garden,,1
729861341146570752,en,185,WylieArtist,0,,,1
1276606739861966850,en,55,G10521251o,0,,,1
44196397,en,132197640,elonmusk,1,,,2
813286,,133137472,BarackObama,1,"Washington, DC",,0
1349149096909668363,en,30034034,POTUS,1,,,19
583053128,en,6119,damnpamfromnamm,0,Near the Port of L.A.,,3
62427859,en,9270,PoemTrees,0,"The Heart Of It All~OH, WV",,13
1233876307890573312,en,7,MichaelGresko5,0,"Cornwall, NY",,5
439578227,en,2247,KimWendel,1,"Cleveland/Akron, OH",,9
1246534459,en,1866,Bschackner,0,"Pittsburgh, Pa.",,1
1415228139324780544,en,627,seekingtruth4u2,0,Follow here if you dare  :),,2
1060837449147076609,en,4866,BeddoeRoger,0,"Lancashire, England",,1
1462948873362493442,en,57,tothemoon560,0,,,6
1066807719976407041,en,5879,Melissa03295697,0,"Ohio, USA",,9
1618271518642868225,en,75,Babatunde41111,0,,,1
16882774,en,1328,Yaniela,0,Hawaii,,1
1427390812141195295,en,40,SPintoVi_yo,0,,,1
1526004177079611393,en,757,Richard2136b,0,"Arkansas, USA",,1
1588034263454461953,en,6,SHDNewsToday,0,"Seattle, WA",,1
1589188656736399360,en,123,Andromeda11711,0,,,2
1612198783,en,28,leslalonde,0,,,1
1449026704849178651,en,246,JayPee__17,0,"Federal Capital Territory, Nig",,1
13265132,en,252275,abc3340,1,"Birmingham, Alabama",1,17
3290152525,en,11984,ssharmaUS,0,Basking By Inferno’s Glow,,3
971874806806147072,en,5514,CastanetKam,0,"Kamloops, British Columbia",,1
1652541,en,25745976,Reuters,1,Around the world,1,18
1274074328800407554,en,6931,Proudmimi12,0,Ohio,,3
15300520,en,74648,foodandwater,1,Headquartered in D.C.,,9
13804112,en,20739,gregorykorte,1,New York  Washington,,2
22882864,en,214396,WBRCnews,1,"Birmingham, AL",1,2
14267944,en,166592,clevelanddotcom,1,"Cleveland, Ohio",1,8
1423000818199015424,en,6215,MrTruth_199,0,Earth,,1
1424838398246850562,en,292,Skel_it_on,0,,,1
1343361970389573632,en,2978,SeekingTruth4us,0,Follow here if you dare  :),,2
1713716083,en,34,ASolargirlphx,0,"Portales, NM",,1
969269686130049025,en,191,jimv97268591,0,,,5
1090075611521941509,en,5187,2000_4Runner,0,Calgary AB\Peoria AZ,,1
38817907,en,7341,OasisThemepark,0,"California, USA",,3
1454321773718163457,en,2582,Save0urInternet,0,Earth U.S.A.,,4
916943646078971905,en,852,MarekKoszut,0,"England, United Kingdom",,1
2985036389,en,1574,Asmith7130Smith,0,"New York, USA",,3
14453704,en,1041,kckitty,0,"St. Joseph, MO",,14
33584794,,313286,googlenews,1,"Mountain View, CA",1,0
1511037290637787137,en,856,huntsing1,0,ID,,6
14203269,en,881,timparenti,0,"Pittsburgh, PA",,1
1384447519417987072,en,3165,Vincent11281991,0,"Dublin, Ireland",,1
1074748644,en,386,CGFaith33,0,,,2
1580037569416286208,en,7,lala_jaja2,0,,,1
57198714,en,5757,Callanite,0,"UK, US, Canada",,2
1087832694501724160,en,5187,littlebluerebe1,0,Where the palm trees sway.,,1
3230198245,en,766,drogon_dracarys,0,Flying around USA,,29
512275943,en,12,PeterIanace,0,Frisco TX,,1
814995859985301505,en,99,MishRadio,0,,,2
16699451,en,56147,WISCTV_News3,1,"Madison, WI",,2
16329426,en,182655,13WHAM,1,"Rochester, NY USA",,1
4308712220,en,553,kavi_starks,0,,,2
3510591,en,2928,Bertokamus,0,"Virginia, USA",,1
924976303228489728,en,117,BuckeyeEnviNtwk,0,"Ohio, USA",,4
1621968149313634304,en,269,Kat4852,0,"Nebraska, USA",,2
1253300554253479938,en,19,inworldtrend,0,,,3
822786421006147586,en,14988,LaurieTrth2Powr,0,MIchigan,,2
326799222,en,437,seanitoon,0,Montréal,,1
33535716,en,155,neungfirst,0,"Krathum Baen, Thailand",,1
19411924,en,463,cmdilapi,0,"Virginia, USA",,3
2468640826,en,468,SANTISODAVID,0,"Bahía Blanca, Argentina",,2
245784962,en,683,ChristineR825,0,,,2
1508127857020923910,en,15,PKBNEWS_US,0,United states,,2
1600941175648632832,en,716,martinieshag,0,"Fort Worth, TX",,2
380625102,en,86,49erjos,0,"Hilo, Hawaii",,1
1358438815308783616,en,1468,BrinkandHoff23,0,,,1
1517141648202817536,en,1809,HuginnNMuninn77,0,,,1
54726653,en,1529,Mutnodjmet,0,Temple of MUT,,1
1603127876605419523,en,2463,SnakePlisskin69,0,"New York, USA",,1
975570511681019905,en,109,keatyyyy,0,"Dallas, TX",,2
825768503970037760,en,536,AChronicSweetie,0,He/They of the Day,,1
1623956944238137344,en,66,BlazeK2408,0,,,3
1531960353445363714,en,233,LoriAnne712,0,"Rochester, NH",,1
467596357,en,92,TonySkewiff,0,michigan,,1
4248352301,en,15842,TheParadiseNg,0,Woldwide,,2
2425965553,en,2104,DrJohnRManzella,0,"Allentown, PA",,1
65442801,en,872,bradnelsonops,0,"Dallas, Texas",,2
42950890,en,4591,NewCastleNews,0,"New Castle, Pa.",1,7
1569140835861544962,en,18,JacksonGault4,0,"Houston, Tx.",,1
2928705019,en,11986,darajimachcale1,0,,,1
1215437326882693120,en,706,yuuki_attack,0,Oklahoma,,2
331381799,en,595,MwenReleNaomi,0,"New York, NY",,1
1308161807668981760,en,351,MissyDawn420,0,"North Carolina, USA",,3
1018335302,en,31204,desertlife88,0,"Arizona, USA",,2
1590866724026564608,en,170,Alexandra4Trump,0,Detroit,,3
1575616062502182913,en,692,KT07500539,0,,,1
871451915078336512,en,1181,PatriciaMatilda,0,,,1
3413932366,en,2392,SportsFamsRock,0,️WindyCity☔CHI IL ,,1
1654412989,en,4368,patmo61,0,Southern California ,,2
1404968284731105284,en,76,dane1586,0,,,1
1397103430926323716,en,22,latenitecaptain,0,,,1
827464850808963074,en,3501,CCPbehinditALL,0,Matrix,,4
1519015655818809345,en,171,JosephP74185045,0,,,4
966141335135817728,en,262,Ger2769,0,,,1
1518744314981101574,en,579,TrishaforTruth,0,,,3
999453985,en,106349,BlissTabitha,0,"Arizona, USA",,3
2350477573,en,7359,TheCrimeBuff,0,U.S.,,1
1424388136038195205,en,418,ShelterInPlace4,0,Unknown,,3
741743875,en,1643,MomofDawgandMid,0,"Atlanta, GA",,2
1586007586041626625,en,1343,Oldefisherman,0,Coastal Carolina,,1
1078091990,en,280,lunardirigible,0,Unceded Coast Salish Territory,,1
1908883964,en,443,HeatherMcEwen3,0,,,31
206414832,en,11171,TopInfoBlogs,0,"San Diego, California",,2
245658615,en,2083,hellresidentNY,0,"Brooklyn, NY",,5
985580779,en,6507,mi2guys,0,,,2
1418302668850728960,en,324,Ricardo89886956,0,,,1
1380653776957276162,en,57,xOSassyStaceXo,0,Ohio,,3
382964013,en,2340,andyreports,1,"Brooklyn, NY",,4
26141748,en,3660,AllenElectric,0,Gettr @Fred_Allen Gab fxallen,,2
89773967,en,115,keagster1,0,"Monticello, IL",,1
51106498,en,111,lskulos26,0,,,1
2654475002,en,4199,JBaker_WTOV,1,"Steubenville, OH",,4
2642766317,en,2511,deborah5161,0,,,6
14702119,en,3682,RidOfGOP,0,Planet Earth,,2
818839628476129280,en,2708,az_mathe,0,"Arizona, USA",,2
1559003894834946049,en,122,Mike_Studioz,0,"Maryland, USA",,8
863194195384840192,en,244,Brad_Whitby17,0,"Ontario, Canada",,1
183262275,en,51703,wbkotv,1,"Bowling Green, KY",1,1
11856032,en,664966,NBCPolitics,1,,1,5
2330987898,en,3060,AngelyMercado,1,"Queens, NY",,1
8510242,en,1151987,accuweather,1,"State College, PA",,2
16242309,en,15015,Ohio_Politics,1,Ohio,,2
14296548,en,201059,wkyc,1,"Cleveland, OH",1,35
860260679739211776,en,604,YourNewsNet,0,United States,,4
28197598,en,44717,WTOV9,1,"Steubenville, OH / Wheeling, WV",1,17
75112589,en,21594,freedomforusnow,0,,,1
806675383013806080,zxx,5396,denuribe73,0,"Pflugerville, TX",,5
1237364454406447104,zxx,133,AbdulsatarBoch1,0,,,1
1372701197958791168,en,232,Newslooks2,0,Washington DC. USA,,2
797948229853806592,en,295,Kerriku1,0,,,4
3294139351,en,3696,Hirstified,0,"New Orleans, LA",,1
532492849,en,143,lolsauce117,0,Pizza Hut,,1
1217383922151018497,en,271,ManOnDaNet,0,Leaving Seattle,,6
803401122711011328,en,1004,metalheadrailf1,0,"Kansas, USA",,3
1668450684,en,5342,AMJalsevac,0,"Ontario, Canada",,1
265108546,en,4306,lgritts,0,,,1
1961041674,en,200,TheWaProudAunt,0,,,4
943371548517265408,en,323,heoinkyoma,0,,,1
721572393089523712,en,816,Michell03987887,0,,,2
750800150210048000,en,2025,NorthTahoe_Dems,0,"Incline Village, NV",,2
90533668,en,369,Timesmithing,0,"Orange County, CA",,7
18169582,en,29366,beaconjournal,1,"Akron, OH",1,20
1586461055726878728,en,112,Trifling01,0,"Georgia, USA",,1
923740854665097216,en,2406,Tarantrinn,0,,,2
438663642,en,3830,Burt_MO,0,"Haleyville, Missouri",,8
1331074960194899969,en,1906,GwynethBell32,0,"Vancouver, WA",,3
116519736,en,9438,wtwonews,0,"Terre Haute, IN",1,3
27987151,en,12358,NBCMontana,1,Montana,1,5
1556806650891223040,en,1267,Llightgoo,0,,,1
1615513651095670784,en,4,sweetsw55tjames,0,"San Diego, CA",,1
18383105,en,2843,debrawhyte,0,Thompson -Okanagan,,4
1496929729361989636,en,11,BARBARA53297209,0,,,1
3127981019,en,814,AngeGabrielle01,0,aucune,,3
1317097859062390785,en,91,Irishmcbrady,0,"Springfield, PA",,2
1623874999714041857,en,99,OhioColoradoRR,0,,,1
1520035405734858752,en,303,ShellyS27899653,0,"Beaver County, Pa",,8
172399876,en,2956,cindian1,0,,,3
1634257964,zxx,3302,Roncohe54918265,0,,,2
785867439275905025,en,22807,deenie7940,0,"Alabama, USA",,3
1125263444993806336,en,1573,EverywhereRoyIs,0,"Florida, USA",,3
1624914736025329664,en,9,mitchellclevel9,0,,,9
1451819358,en,1366,MOVEOhio,0,"Ohio, USA",,4
469913850,en,10931,pasqueflower19,0,"Black Hills, South Dakota",,6
53414028,en,3059,WashTimesLocal,0,"Washington, DC",1,3
718139770430316544,en,1188,kernelken2,0,,,1
344151074,en,48,autofreethrows,0,Boston,,1
780447281631797249,en,2304,katecohenart,0,,,3
30447502,en,886,feralswan,0,Lair,,1
1567194743872036865,en,93,snarkeecowgirl,0,As West as the Ocean,,5
1601481122952904704,zxx,990,DistributedInt1,0,Canada,,5
1504254117702602753,en,351,_ReportWire,0,"Los Angeles, CA",,25
1342614702883528705,en,237,neverwillibreak,0,,,1
1492634686862020615,en,737,DaBearsk3526,0,,,1
1428122494041395201,en,4800,mybuddysully,0,"Tucson,Az.",,4
41723359,en,13462,misterchambo,0,"Austin, TX",,2
1585743758641008643,en,109,polarwinds22,0,EARTH,,2
724211819506741248,en,1417,vassarandrew,0,"Kenosha, WI",,1
1485857491,en,551,TylerWTOV9,1,"Steubenville, OH",,10
38218722,en,727,ampay,0,Brooklyn,,2
1592579440978104320,en,336,TrueGrit90,0,"Florida, USA",,2
1520526699238236160,en,56,Patrici41859345,0,,,2
1519775175671226368,en,725,mdelmerwi,0,"Wisconsin, USA",,2
1251510910390337536,en,2563,_RadicalReality,0,@MMthee0ne Personal Security,,2
2161777940,en,4520,lisasmi51179285,0,Savannah,,1
779123918648901632,en,25258,Realpersonpltcs,0,Oahu.... Liberal Hell,,2
1589188579233714177,en,272,prophet_based23,0,in your walls,,2
1519191924673941504,en,31,BriMuellerUT,0,"Utah, USA",,1
1582912952780263424,en,62,JewishNwsReport,0,,,1
1588651179726217218,zxx,210,Weldor37,0,Into the Out of,,4
29234408,en,527,GREED_90,0,"Washington, DC",,6
1519405018318704640,en,345,FreeMark001,0,,,6
1519372140146962433,en,436,Lani9000000,0,,,7
1537468796528631810,en,444,ArticleCruncher,0,,,17
1367531,en,23832540,FoxNews,1,U.S.A.,1,43
795999227331616768,en,152,wonkavision237,0,Texas,,1
434427490,en,32,hotrodmetalguy,0,,,1
462534375,en,161,heyjudenyc,0,new york,,4
23587793,en,175,BLET,0,"Independence, Ohio",,11
1597344789917212673,en,77,deenvoss,0,United Kingdom,,4
32421765,en,10984,GuthrieDavis,0,Florida,,5
746332874,en,83,Pittsburgh1982,0,"Pittsburgh, PA",,8
2469659029,en,475,up_camping,0,,,2
1122171384,en,933,michellesouth1,0,,,1
1225460378152394753,en,999,Norther66916489,0,Minneapolis,,1
18457393,en,445,dlramage11,0,SW Washington,,3
797547199928422401,en,32438,InSpiteOfTrump,0,United States,,5
836556020,en,1557,robnker,0,"Arkansas, USA",,2
1603149366826479616,en,606,AtticusSantill1,0,"Tucson, AZ",,4
1041390352509358092,en,16269,miamac88,0,Blue in the Northeast,,4
1406042010184781824,en,2462,patriots_will,0,"Belly of the Beast , FL",,2
1412219326854316035,en,10100,Snofox6,0,,,1
313536147,cs,4396,ActivistBowen2,0,Hong Kong,,1
1613237457465790466,en,274,GretchenAppleg7,0,,,1
3114418427,en,1652,nmharder9,0,Tennessee,,1
33608041,en,1626606,ksorbs,1,"Florida, USA",,1
1596698040508768256,en,156,demmick_debra,0,,,2
393058869,en,1262,hammybone12,0,,,1
1607940440283664384,en,197,AlabamaAngel2,0,,,1
1595859266069356544,en,97,BonoH8r,0,"San Diego, CA",,1
2194368678,en,3239,penneyewart,0,Newyork city,,1
923704345362759680,en,3272,JodyAlford17,0,"Colorado, USA",,9
1077246199458091008,en,25,vladthrash,0,,,1
33234743,en,3767,HapConnors,0,"Virginia, USA",,1
21419504,en,365975,WCVB,1,"Boston, MA",1,6
55060090,en,244684,realTuckFrumper,0,Witness Protection,,29
805780479496568832,en,35650,XHNorthAmerica,1,"No.97A, Xuanwumen Xidajie, Xicheng District, Beijing, China",1,4
14511951,en,11189767,HuffPost,1,,1,11
926598625278550016,en,638,JuliaChristos,0,,,1
130753092,en,28,mkaga,0,,,1
293125718,en,5298,SandyLockward,0,Dominican Republic,,1
190171995,en,442,WMichelleWho,0,"Rochester, NY",,1
726495400757198849,en,9201,TheWarOfNow,0,,,1
1155844122684657666,en,980,richard14910252,0,Location: Blindspot,,2
1508825609467621380,en,111,RyanWalsh77,0,"Mesa, AZ",,2
1061344012051865600,en,704,link_we80825403,0,,,1
1635658110,en,764,GPPhilosopher,0,,,2
1502031612120240143,en,141,Russiankukla88,0,Your Dad’s house,,1
3407750068,en,1270,Seikaneng932,0,Kuruman / Kathu,,1
1396125883472228353,en,1171,michelM25228911,0,"New York, USA",,5
3900280775,en,3936,IrishCrow72,0,,,2
1533266570062856192,en,140,bcert10,0,,,1
14527393,en,62680,Daily_Press,1,"Newport News, Virginia",1,4
1518750868249657345,en,433,standupalways1,0,,,4
1409604026929336322,en,639,mzcarlasnow4,0,Japan,,2
1586130580793659392,en,139,BB_Maguire,0,,,3
20199542,en,12727,WDBONews,0,"Orlando, FL",,2
1482456711482986505,en,1729,Winter5In,0,,,1
39866217,en,3309,Terrye_,0,Texas,,3
765366985651843072,en,3294,mass_mont,0,USA,,3
1586451987058626562,en,191,DragonSlap,0,,,4
1596225118056976385,en,123,EthanDMoore1,0,,,2
1277695182461435908,en,16993,ZiggyGeorge1,0,,,2
1324332027324280832,en,224,MFoster15058333,0,,,1
1427399576668053505,en,139,BElofskey,0,Franklin Ohio,,2
1593816980712300544,en,396,StormyBird02,0,,,2
1249711604985364481,en,31992,lisachristinect,0,United States,,7
854070637,en,150,YuPinoy,0,"Mandaue City, Central Visayas",,2
14915067,en,22772,witfnews,1,Central Pennsylvania,1,10
41672313,en,920,RealEstLaw360,0,New York,,4
787976137,en,3589,leeleeraider70,0,Everywhere,,1
1589734663488212993,en,435,Deborah48517376,0,,,3
724045891888279552,en,167,actiisavannah,0,,,2
103800836,en,706,rosecitytransit,0,"Portland, Oregon",,1
177702195,en,2923,M24Miles,0,,,2
823950275253780480,en,2449,Crystal82028223,0,"Georgia, USA",,3
3017400805,en,10792,Leticia17922167,0,,,5
315447538,en,3013,nancyskies,0,,,1
1240326283151781897,en,180,NonyLaroque,0,Earth,,4
2911030898,en,1852,Kevin2012au,0,Oceania,,1
4380308484,en,153,ayeboah47,0,,,1
905580673930547200,en,32,Barbara41962979,0,"Texas, USA",,1
168880275,en,523,Mimi_Madrigal,0,NYC,,4
35080292,en,2727,ANFILOLI,0,,,4
1626489600687411200,en,19,Finance__Monkey,0,,,1
624413,en,4481012,MarketWatch,1,"New York, NY",1,11
820908254192541696,en,503,miasara_meymel,0,Los Angeles,,1
121597316,en,298590,sfchronicle,1,"San Francisco, CA",1,1
1383905040,en,1015,jrbkjrbk,0,,,4
926197208403279873,en,1978,MustGoVote,0,Earth,,1
2234734314,en,3345,FreshFredKid,0,,,1
129521048,en,239,VicVega91,0,Texas,,2
1610984397624250368,en,97,JoyeMit38469800,0,,,1
33988019,en,15035,23WIFR,1,"Rockford, IL",1,5
1351868743547187203,en,1700,NatWittee,0,Excelsior Grapefruit Anaconda,,3
1531893694768549888,en,357,IanNeilSchmidt1,0,"Boston, MA",,5
799668799012122624,en,1162,SBethlenfalvay,0,United States,,11
156749387,en,56173,CHEK_News,1,"Victoria, BC",,1
574610719,en,991,camoxendale,0,,,6
24431345,en,219,Red_Shoemaker,0,USA,,4
1004740825799188480,en,21300,MikePerryavatar,0,A dystopia if you can keep it.,,3
1406606112846233602,en,485,1937Nomad,0,My own little world.,,1
16456004,en,63091,nbc15_madison,1,"Madison, WI",1,4
3054687640,en,67,strongfemchar,0,,,1
1445103533133639681,en,5492,shoredweller7,0,Michigan,,4
2790020999,en,0,stugasaurusIII,0,,,1
15212187,en,1386223,bennyjohnson,1,Tampa Florida,,11
1469408128240431112,en,909,RebelleResiste,0,East of the hundredth meridian,,8
319342574,en,1423,NeilFischerTV,1,"Cleveland, OH",,13
1595080027917385732,en,1047,EdithC1130,0,,,1
54458114,en,1850,BamaTXAggie,0,,,1
43345762,en,3913,NsAPesarDeTodo,0,"España, Spain",,5
98967725,en,483,itsme_rosalee,0,VA,,1
1242612727,en,1114,gliadkovskaya,0,"New York, NY",,1
1602711565316169728,en,74,Miggz5150,0,Central California,,1
1494951749609832449,en,6,GypsyCurses,0,,,1
1518978640125607937,en,162,Lil_Lite_O_Mine,0,,,2
1437194467857948672,en,155,808CQVFEFE,0,,,1
67937047,en,226,kbplitt,0,,,11
1036692865726988288,en,154,jbtruth1,0,,,5
1503277263353257985,en,109,amnon96,0,US,,23
854338572832428032,en,1299,blueingreenemo,0,Rural MO,,2
1397358089758781443,en,767,RuthieSpence14,0,"Lyndon,Kansas",,8
913573256,en,7170,namasterthere,0,,,2
805747454,en,3749,lauren_linder,1,"Pittsburgh, PA",,4
24016690,en,660,decotodd,0,Los Angeles,,3
701289376,en,418,warior_justice,0,"Lancaster, PA",,6
36371124,en,4154,SHERRIMAMA,0,USA,,3
152752437,en,114,mrspurrington,0,"San Antonio, TX",,1
64491635,en,19329,WTRF7News,1,"Wheeling, WV",1,8
1212213849539039232,en,41,Lydia81103360,0,,,1
1333951681730666499,en,3519,A_NHDogLover,0,Northeast,,4
14946895,en,132101,virginianpilot,1,"Norfolk, VA",1,3
3001403869,en,5541,andreapsalcedo,1,DC via PTY,,2
125632328,en,10467,Sylvaners,0,"Joliet, IL",,3
706618136171323392,en,828,Zekesgirl1959,0,"Syracuse, NY",,4
1421331094138408960,en,1089,William70033492,0,"Hopkins Village, Belize, C.A.",,2
1278071227157004292,en,565,NoShingtonFurfe,0,"Chicago, IL",,1
1114409380408057856,en,5813,EricsonReport,0,Planet Bullshit,,4
1182947209,en,8223,DennisKoch10,0,Edmonton Alberta,,9
1365383505824210947,en,506,TeriMye37231065,0,,,6
32559275,en,346,jclymens,0,New Orleans,,1
389528617,en,1340,VedehiMajumdar,0,,,12
633091000,en,430,korykblack,0,paradise,,1
1054634872780787712,en,2795,FesterThe,0,"Sterling Heights, Michigan",,2
2265885618,en,1122,GordBolton,0,,,5
17387823,en,126222,WLTX,1,"Columbia, SC",1,6
1447245527658156032,en,375,JohnStofko5,0,,,36
1600361454288486402,en,385,ashlycorndoff,0,Kentucky,,2
16634486,en,1856,Nartist,0,,,4
19911382,en,5127,dansewell,1,Cincinnati,,3
14095883,en,152434,Enquirer,1,Ohio and Kentucky,1,3
1381055384765497344,zxx,0,SteveChicoine1,0,,,1
1384920793,en,283,Piqui0990,0,"Connecticut, USA",,5
